id,design_id,description,growth,parts,findings
2017-06-02,18900.0,0 days 05:15:00.000000000,5.0,Friday,788093
2017-06-03,32610.0,0 days 09:03:30.000000000,9.0,Saturday,788093
2017-06-04,28680.0,0 days 07:58:00.000000000,8.0,Sunday,788093
2017-06-05,9990.0,0 days 02:46:30.000000000,3.0,Monday,788093
2017-06-06,19740.0,0 days 05:29:00.000000000,5.0,Tuesday,788093
2017-06-07,9300.0,0 days 02:35:00.000000000,3.0,Wednesday,788093
2017-06-08,16245.0,0 days 04:30:45.000000000,5.0,Thursday,788093
2017-06-09,15420.0,0 days 04:17:00.000000000,4.0,Friday,788093
2017-06-10,31440.0,0 days 08:44:00.000000000,9.0,Saturday,788093
2017-06-11,23505.0,0 days 06:31:45.000000000,7.0,Sunday,788093
2017-06-12,17940.0,0 days 04:59:00.000000000,5.0,Monday,788093
2017-06-13,12000.0,0 days 03:20:00.000000000,3.0,Tuesday,788093
2017-06-14,8520.0,0 days 02:22:00.000000000,2.0,Wednesday,788093
2017-06-15,13650.0,0 days 03:47:30.000000000,4.0,Thursday,788093
2017-06-16,1920.0,0 days 00:32:00.000000000,1.0,Friday,788093
2017-06-17,27540.0,0 days 07:39:00.000000000,8.0,Saturday,788093
2017-06-18,30945.0,0 days 08:35:45.000000000,9.0,Sunday,788093
2017-06-19,18345.0,0 days 05:05:45.000000000,5.0,Monday,788093
2017-06-20,13260.0,0 days 03:41:00.000000000,4.0,Tuesday,788093
2017-06-21,17625.0,0 days 04:53:45.000000000,5.0,Wednesday,788093
2017-06-01,13320.0,0 days 03:42:00.000000000,4.0,Thursday,248285
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,248285
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,248285
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,248285
2017-06-05,19860.0,0 days 05:31:00.000000000,6.0,Monday,248285
2017-06-06,12300.0,0 days 03:25:00.000000000,3.0,Tuesday,248285
2017-06-07,9840.0,0 days 02:44:00.000000000,3.0,Wednesday,248285
2017-06-08,16020.0,0 days 04:27:00.000000000,4.0,Thursday,248285
2017-06-09,0.0,0 days 00:00:00.000000000,0.0,Friday,248285
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,248285
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,248285
2017-06-12,9525.0,0 days 02:38:45.000000000,3.0,Monday,248285
2017-06-13,16500.0,0 days 04:35:00.000000000,5.0,Tuesday,248285
2017-06-14,12000.0,0 days 03:20:00.000000000,3.0,Wednesday,248285
2017-06-15,4920.0,0 days 01:22:00.000000000,1.0,Thursday,248285
2017-06-16,0.0,0 days 00:00:00.000000000,0.0,Friday,248285
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,248285
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,248285
2017-06-19,18180.0,0 days 05:03:00.000000000,5.0,Monday,248285
2017-06-20,3840.0,0 days 01:04:00.000000000,1.0,Tuesday,248285
2017-06-21,525.0,0 days 00:08:45.000000000,0.0,Wednesday,248285
2017-06-01,16500.0,0 days 04:35:00.000000000,5.0,Thursday,298058
2017-06-02,9660.0,0 days 02:41:00.000000000,3.0,Friday,298058
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,298058
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,298058
2017-06-05,13080.0,0 days 03:38:00.000000000,4.0,Monday,298058
2017-06-06,9360.0,0 days 02:36:00.000000000,3.0,Tuesday,298058
2017-06-07,12360.0,0 days 03:26:00.000000000,3.0,Wednesday,298058
2017-06-08,9750.0,0 days 02:42:30.000000000,3.0,Thursday,298058
2017-06-09,4680.0,0 days 01:18:00.000000000,1.0,Friday,298058
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,298058
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,298058
2017-06-12,6900.0,0 days 01:55:00.000000000,2.0,Monday,298058
2017-06-13,4560.0,0 days 01:16:00.000000000,1.0,Tuesday,298058
2017-06-14,8640.0,0 days 02:24:00.000000000,2.0,Wednesday,298058
2017-06-15,1560.0,0 days 00:26:00.000000000,0.0,Thursday,298058
2017-06-16,20760.0,0 days 05:46:00.000000000,6.0,Friday,298058
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,298058
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,298058
2017-06-19,15945.0,0 days 04:25:45.000000000,4.0,Monday,298058
2017-06-20,5160.0,0 days 01:26:00.000000000,1.0,Tuesday,298058
2017-06-21,6780.0,0 days 01:53:00.000000000,2.0,Wednesday,298058
2017-06-01,13260.0,0 days 03:41:00.000000000,4.0,Thursday,839657
2017-06-02,7200.0,0 days 02:00:00.000000000,2.0,Friday,839657
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,839657
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,839657
2017-06-05,11460.0,0 days 03:11:00.000000000,3.0,Monday,839657
2017-06-06,8085.0,0 days 02:14:45.000000000,2.0,Tuesday,839657
2017-06-07,11400.0,0 days 03:10:00.000000000,3.0,Wednesday,839657
2017-06-08,3885.0,0 days 01:04:45.000000000,1.0,Thursday,839657
2017-06-09,12345.0,0 days 03:25:45.000000000,3.0,Friday,839657
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,839657
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,839657
2017-06-12,11145.0,0 days 03:05:45.000000000,3.0,Monday,839657
2017-06-13,0.0,0 days 00:00:00.000000000,0.0,Tuesday,839657
2017-06-14,9360.0,0 days 02:36:00.000000000,3.0,Wednesday,839657
2017-06-15,6885.0,0 days 01:54:45.000000000,2.0,Thursday,839657
2017-06-16,3600.0,0 days 01:00:00.000000000,1.0,Friday,839657
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,839657
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,839657
2017-06-19,12885.0,0 days 03:34:45.000000000,4.0,Monday,839657
2017-06-20,6420.0,0 days 01:47:00.000000000,2.0,Tuesday,839657
2017-06-21,17460.0,0 days 04:51:00.000000000,5.0,Wednesday,839657
2017-06-01,7260.0,0 days 02:01:00.000000000,2.0,Thursday,919481
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,919481
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,919481
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,919481
2017-06-05,14820.0,0 days 04:07:00.000000000,4.0,Monday,919481
2017-06-06,12480.0,0 days 03:28:00.000000000,3.0,Tuesday,919481
2017-06-07,9885.0,0 days 02:44:45.000000000,3.0,Wednesday,919481
2017-06-08,0.0,0 days 00:00:00.000000000,0.0,Thursday,919481
2017-06-09,2220.0,0 days 00:37:00.000000000,1.0,Friday,919481
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,919481
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,919481
2017-06-12,9240.0,0 days 02:34:00.000000000,3.0,Monday,919481
2017-06-13,4365.0,0 days 01:12:45.000000000,1.0,Tuesday,919481
2017-06-14,6660.0,0 days 01:51:00.000000000,2.0,Wednesday,919481
2017-06-15,3840.0,0 days 01:04:00.000000000,1.0,Thursday,919481
2017-06-16,7740.0,0 days 02:09:00.000000000,2.0,Friday,919481
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,919481
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,919481
2017-06-19,2220.0,0 days 00:37:00.000000000,1.0,Monday,919481
2017-06-20,1440.0,0 days 00:24:00.000000000,0.0,Tuesday,919481
2017-06-21,15540.0,0 days 04:19:00.000000000,4.0,Wednesday,919481
2017-06-01,12300.0,0 days 03:25:00.000000000,3.0,Thursday,139362
2017-06-02,8100.0,0 days 02:15:00.000000000,2.0,Friday,139362
2017-06-03,12225.0,0 days 03:23:45.000000000,3.0,Saturday,139362
2017-06-04,15060.0,0 days 04:11:00.000000000,4.0,Sunday,139362
2017-06-05,9600.0,0 days 02:40:00.000000000,3.0,Monday,139362
2017-06-06,9420.0,0 days 02:37:00.000000000,3.0,Tuesday,139362
2017-06-07,0.0,0 days 00:00:00.000000000,0.0,Wednesday,139362
2017-06-08,11700.0,0 days 03:15:00.000000000,3.0,Thursday,139362
2017-06-09,10425.0,0 days 02:53:45.000000000,3.0,Friday,139362
2017-06-10,4365.0,0 days 01:12:45.000000000,1.0,Saturday,139362
2017-06-11,1620.0,0 days 00:27:00.000000000,0.0,Sunday,139362
2017-06-12,8760.0,0 days 02:26:00.000000000,2.0,Monday,139362
2017-06-13,8580.0,0 days 02:23:00.000000000,2.0,Tuesday,139362
2017-06-14,9600.0,0 days 02:40:00.000000000,3.0,Wednesday,139362
2017-06-15,14040.0,0 days 03:54:00.000000000,4.0,Thursday,139362
2017-06-16,13200.0,0 days 03:40:00.000000000,4.0,Friday,139362
2017-06-17,9480.0,0 days 02:38:00.000000000,3.0,Saturday,139362
2017-06-18,7620.0,0 days 02:07:00.000000000,2.0,Sunday,139362
2017-06-19,8925.0,0 days 02:28:45.000000000,2.0,Monday,139362
2017-06-20,9420.0,0 days 02:37:00.000000000,3.0,Tuesday,139362
2017-06-21,11940.0,0 days 03:19:00.000000000,3.0,Wednesday,139362
2017-06-01,6780.0,0 days 01:53:00.000000000,2.0,Thursday,759819
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,759819
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,759819
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,759819
2017-06-05,2580.0,0 days 00:43:00.000000000,1.0,Monday,759819
2017-06-06,10620.0,0 days 02:57:00.000000000,3.0,Tuesday,759819
2017-06-07,19185.0,0 days 05:19:45.000000000,5.0,Wednesday,759819
2017-06-08,15885.0,0 days 04:24:45.000000000,4.0,Thursday,759819
2017-06-09,16680.0,0 days 04:38:00.000000000,5.0,Friday,759819
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,759819
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,759819
2017-06-12,13380.0,0 days 03:43:00.000000000,4.0,Monday,759819
2017-06-13,4005.0,0 days 01:06:45.000000000,1.0,Tuesday,759819
2017-06-14,5400.0,0 days 01:30:00.000000000,2.0,Wednesday,759819
2017-06-15,9540.0,0 days 02:39:00.000000000,3.0,Thursday,759819
2017-06-16,15045.0,0 days 04:10:45.000000000,4.0,Friday,759819
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,759819
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,759819
2017-06-19,13740.0,0 days 03:49:00.000000000,4.0,Monday,759819
2017-06-20,7860.0,0 days 02:11:00.000000000,2.0,Tuesday,759819
2017-06-21,13200.0,0 days 03:40:00.000000000,4.0,Wednesday,759819
2017-06-01,8580.0,0 days 02:23:00.000000000,2.0,Thursday,166945
2017-06-02,10620.0,0 days 02:57:00.000000000,3.0,Friday,166945
2017-06-03,4380.0,0 days 01:13:00.000000000,1.0,Saturday,166945
2017-06-04,15480.0,0 days 04:18:00.000000000,4.0,Sunday,166945
2017-06-05,8880.0,0 days 02:28:00.000000000,2.0,Monday,166945
2017-06-06,14805.0,0 days 04:06:45.000000000,4.0,Tuesday,166945
2017-06-07,5940.0,0 days 01:39:00.000000000,2.0,Wednesday,166945
2017-06-08,5700.0,0 days 01:35:00.000000000,2.0,Thursday,166945
2017-06-09,0.0,0 days 00:00:00.000000000,0.0,Friday,166945
2017-06-10,14880.0,0 days 04:08:00.000000000,4.0,Saturday,166945
2017-06-11,18960.0,0 days 05:16:00.000000000,5.0,Sunday,166945
2017-06-12,11100.0,0 days 03:05:00.000000000,3.0,Monday,166945
2017-06-13,3240.0,0 days 00:54:00.000000000,1.0,Tuesday,166945
2017-06-14,8220.0,0 days 02:17:00.000000000,2.0,Wednesday,166945
2017-06-15,20085.0,0 days 05:34:45.000000000,6.0,Thursday,166945
2017-06-16,11310.0,0 days 03:08:30.000000000,3.0,Friday,166945
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,166945
2017-06-18,15060.0,0 days 04:11:00.000000000,4.0,Sunday,166945
2017-06-19,16680.0,0 days 04:38:00.000000000,5.0,Monday,166945
2017-06-20,18825.0,0 days 05:13:45.000000000,5.0,Tuesday,166945
2017-06-21,15090.0,0 days 04:11:30.000000000,4.0,Wednesday,166945
2017-06-01,8145.0,0 days 02:15:45.000000000,2.0,Thursday,614442
2017-06-02,20940.0,0 days 05:49:00.000000000,6.0,Friday,614442
2017-06-03,30825.0,0 days 08:33:45.000000000,9.0,Saturday,614442
2017-06-04,31875.0,0 days 08:51:15.000000000,9.0,Sunday,614442
2017-06-05,20100.0,0 days 05:35:00.000000000,6.0,Monday,614442
2017-06-06,19440.0,0 days 05:24:00.000000000,5.0,Tuesday,614442
2017-06-07,14820.0,0 days 04:07:00.000000000,4.0,Wednesday,614442
2017-06-08,9840.0,0 days 02:44:00.000000000,3.0,Thursday,614442
2017-06-09,19560.0,0 days 05:26:00.000000000,5.0,Friday,614442
2017-06-10,32025.0,0 days 08:53:45.000000000,9.0,Saturday,614442
2017-06-11,33480.0,0 days 09:18:00.000000000,9.0,Sunday,614442
2017-06-12,660.0,0 days 00:11:00.000000000,0.0,Monday,614442
2017-06-13,8580.0,0 days 02:23:00.000000000,2.0,Tuesday,614442
2017-06-14,8925.0,0 days 02:28:45.000000000,2.0,Wednesday,614442
2017-06-15,22140.0,0 days 06:09:00.000000000,6.0,Thursday,614442
2017-06-16,8625.0,0 days 02:23:45.000000000,2.0,Friday,614442
2017-06-17,31245.0,0 days 08:40:45.000000000,9.0,Saturday,614442
2017-06-18,30900.0,0 days 08:35:00.000000000,9.0,Sunday,614442
2017-06-19,13095.0,0 days 03:38:15.000000000,4.0,Monday,614442
2017-06-20,21900.0,0 days 06:05:00.000000000,6.0,Tuesday,614442
2017-06-21,8580.0,0 days 02:23:00.000000000,2.0,Wednesday,614442
2017-06-01,4005.0,0 days 01:06:45.000000000,1.0,Thursday,794792
2017-06-02,7185.0,0 days 01:59:45.000000000,2.0,Friday,794792
2017-06-03,24480.0,0 days 06:48:00.000000000,7.0,Saturday,794792
2017-06-04,31620.0,0 days 08:47:00.000000000,9.0,Sunday,794792
2017-06-05,17700.0,0 days 04:55:00.000000000,5.0,Monday,794792
2017-06-06,18000.0,0 days 05:00:00.000000000,5.0,Tuesday,794792
2017-06-07,7965.0,0 days 02:12:45.000000000,2.0,Wednesday,794792
2017-06-08,0.0,0 days 00:00:00.000000000,0.0,Thursday,794792
2017-06-09,4320.0,0 days 01:12:00.000000000,1.0,Friday,794792
2017-06-10,32460.0,0 days 09:01:00.000000000,9.0,Saturday,794792
2017-06-11,18930.0,0 days 05:15:30.000000000,5.0,Sunday,794792
2017-06-12,7620.0,0 days 02:07:00.000000000,2.0,Monday,794792
2017-06-13,12060.0,0 days 03:21:00.000000000,3.0,Tuesday,794792
2017-06-14,14985.0,0 days 04:09:45.000000000,4.0,Wednesday,794792
2017-06-15,11025.0,0 days 03:03:45.000000000,3.0,Thursday,794792
2017-06-16,15660.0,0 days 04:21:00.000000000,4.0,Friday,794792
2017-06-17,37425.0,0 days 10:23:45.000000000,10.0,Saturday,794792
2017-06-18,31425.0,0 days 08:43:45.000000000,9.0,Sunday,794792
2017-06-19,19320.0,0 days 05:22:00.000000000,5.0,Monday,794792
2017-06-20,4140.0,0 days 01:09:00.000000000,1.0,Tuesday,794792
2017-06-21,7260.0,0 days 02:01:00.000000000,2.0,Wednesday,794792
2017-06-01,18060.0,0 days 05:01:00.000000000,5.0,Thursday,410352
2017-06-02,8400.0,0 days 02:20:00.000000000,2.0,Friday,410352
2017-06-03,19440.0,0 days 05:24:00.000000000,5.0,Saturday,410352
2017-06-04,17940.0,0 days 04:59:00.000000000,5.0,Sunday,410352
2017-06-05,6180.0,0 days 01:43:00.000000000,2.0,Monday,410352
2017-06-06,7140.0,0 days 01:59:00.000000000,2.0,Tuesday,410352
2017-06-07,9900.0,0 days 02:45:00.000000000,3.0,Wednesday,410352
2017-06-08,16740.0,0 days 04:39:00.000000000,5.0,Thursday,410352
2017-06-09,5760.0,0 days 01:36:00.000000000,2.0,Friday,410352
2017-06-10,18240.0,0 days 05:04:00.000000000,5.0,Saturday,410352
2017-06-11,18540.0,0 days 05:09:00.000000000,5.0,Sunday,410352
2017-06-12,16560.0,0 days 04:36:00.000000000,5.0,Monday,410352
2017-06-13,19020.0,0 days 05:17:00.000000000,5.0,Tuesday,410352
2017-06-14,10125.0,0 days 02:48:45.000000000,3.0,Wednesday,410352
2017-06-15,13080.0,0 days 03:38:00.000000000,4.0,Thursday,410352
2017-06-16,16740.0,0 days 04:39:00.000000000,5.0,Friday,410352
2017-06-17,19680.0,0 days 05:28:00.000000000,5.0,Saturday,410352
2017-06-18,23100.0,0 days 06:25:00.000000000,6.0,Sunday,410352
2017-06-19,7140.0,0 days 01:59:00.000000000,2.0,Monday,410352
2017-06-20,2100.0,0 days 00:35:00.000000000,1.0,Tuesday,410352
2017-06-21,5985.0,0 days 01:39:45.000000000,2.0,Wednesday,410352
2017-06-01,16440.0,0 days 04:34:00.000000000,5.0,Thursday,535916
2017-06-02,6000.0,0 days 01:40:00.000000000,2.0,Friday,535916
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,535916
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,535916
2017-06-05,15240.0,0 days 04:14:00.000000000,4.0,Monday,535916
2017-06-06,10620.0,0 days 02:57:00.000000000,3.0,Tuesday,535916
2017-06-07,19485.0,0 days 05:24:45.000000000,5.0,Wednesday,535916
2017-06-08,8580.0,0 days 02:23:00.000000000,2.0,Thursday,535916
2017-06-09,12960.0,0 days 03:36:00.000000000,4.0,Friday,535916
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,535916
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,535916
2017-06-12,19020.0,0 days 05:17:00.000000000,5.0,Monday,535916
2017-06-13,9060.0,0 days 02:31:00.000000000,3.0,Tuesday,535916
2017-06-14,1500.0,0 days 00:25:00.000000000,0.0,Wednesday,535916
2017-06-15,16920.0,0 days 04:42:00.000000000,5.0,Thursday,535916
2017-06-16,16860.0,0 days 04:41:00.000000000,5.0,Friday,535916
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,535916
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,535916
2017-06-19,8940.0,0 days 02:29:00.000000000,2.0,Monday,535916
2017-06-20,15720.0,0 days 04:22:00.000000000,4.0,Tuesday,535916
2017-06-21,9240.0,0 days 02:34:00.000000000,3.0,Wednesday,535916
2017-06-01,7200.0,0 days 02:00:00.000000000,2.0,Thursday,877921
2017-06-02,10965.0,0 days 03:02:45.000000000,3.0,Friday,877921
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,877921
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,877921
2017-06-05,0.0,0 days 00:00:00.000000000,0.0,Monday,877921
2017-06-06,8700.0,0 days 02:25:00.000000000,2.0,Tuesday,877921
2017-06-07,10380.0,0 days 02:53:00.000000000,3.0,Wednesday,877921
2017-06-08,2220.0,0 days 00:37:00.000000000,1.0,Thursday,877921
2017-06-09,9630.0,0 days 02:40:30.000000000,3.0,Friday,877921
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,877921
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,877921
2017-06-12,5400.0,0 days 01:30:00.000000000,2.0,Monday,877921
2017-06-13,840.0,0 days 00:14:00.000000000,0.0,Tuesday,877921
2017-06-14,20100.0,0 days 05:35:00.000000000,6.0,Wednesday,877921
2017-06-15,8220.0,0 days 02:17:00.000000000,2.0,Thursday,877921
2017-06-16,18000.0,0 days 05:00:00.000000000,5.0,Friday,877921
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,877921
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,877921
2017-06-19,8685.0,0 days 02:24:45.000000000,2.0,Monday,877921
2017-06-20,18585.0,0 days 05:09:45.000000000,5.0,Tuesday,877921
2017-06-21,15465.0,0 days 04:17:45.000000000,4.0,Wednesday,877921
2017-06-01,7560.0,0 days 02:06:00.000000000,2.0,Thursday,951697
2017-06-02,6945.0,0 days 01:55:45.000000000,2.0,Friday,951697
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,951697
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,951697
2017-06-05,20160.0,0 days 05:36:00.000000000,6.0,Monday,951697
2017-06-06,10440.0,0 days 02:54:00.000000000,3.0,Tuesday,951697
2017-06-07,10200.0,0 days 02:50:00.000000000,3.0,Wednesday,951697
2017-06-08,5520.0,0 days 01:32:00.000000000,2.0,Thursday,951697
2017-06-09,10680.0,0 days 02:58:00.000000000,3.0,Friday,951697
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,951697
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,951697
2017-06-12,5160.0,0 days 01:26:00.000000000,1.0,Monday,951697
2017-06-13,7620.0,0 days 02:07:00.000000000,2.0,Tuesday,951697
2017-06-14,3540.0,0 days 00:59:00.000000000,1.0,Wednesday,951697
2017-06-15,12960.0,0 days 03:36:00.000000000,4.0,Thursday,951697
2017-06-16,10665.0,0 days 02:57:45.000000000,3.0,Friday,951697
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,951697
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,951697
2017-06-19,5520.0,0 days 01:32:00.000000000,2.0,Monday,951697
2017-06-20,8160.0,0 days 02:16:00.000000000,2.0,Tuesday,951697
2017-06-21,20040.0,0 days 05:34:00.000000000,6.0,Wednesday,951697
2017-06-01,12225.0,0 days 03:23:45.000000000,3.0,Thursday,887328
2017-06-02,18540.0,0 days 05:09:00.000000000,5.0,Friday,887328
2017-06-03,20040.0,0 days 05:34:00.000000000,6.0,Saturday,887328
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,887328
2017-06-05,2820.0,0 days 00:47:00.000000000,1.0,Monday,887328
2017-06-06,3660.0,0 days 01:01:00.000000000,1.0,Tuesday,887328
2017-06-07,9465.0,0 days 02:37:45.000000000,3.0,Wednesday,887328
2017-06-08,16530.0,0 days 04:35:30.000000000,5.0,Thursday,887328
2017-06-09,6480.0,0 days 01:48:00.000000000,2.0,Friday,887328
2017-06-10,36300.0,0 days 10:05:00.000000000,10.0,Saturday,887328
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,887328
2017-06-12,2640.0,0 days 00:44:00.000000000,1.0,Monday,887328
2017-06-13,12360.0,0 days 03:26:00.000000000,3.0,Tuesday,887328
2017-06-14,1740.0,0 days 00:29:00.000000000,0.0,Wednesday,887328
2017-06-15,3720.0,0 days 01:02:00.000000000,1.0,Thursday,887328
2017-06-16,6600.0,0 days 01:50:00.000000000,2.0,Friday,887328
2017-06-17,21405.0,0 days 05:56:45.000000000,6.0,Saturday,887328
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,887328
2017-06-19,9780.0,0 days 02:43:00.000000000,3.0,Monday,887328
2017-06-20,10725.0,0 days 02:58:45.000000000,3.0,Tuesday,887328
2017-06-21,3540.0,0 days 00:59:00.000000000,1.0,Wednesday,887328
2017-06-01,13260.0,0 days 03:41:00.000000000,4.0,Thursday,190976
2017-06-02,12810.0,0 days 03:33:30.000000000,4.0,Friday,190976
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,190976
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,190976
2017-06-05,1020.0,0 days 00:17:00.000000000,0.0,Monday,190976
2017-06-06,0.0,0 days 00:00:00.000000000,0.0,Tuesday,190976
2017-06-07,10440.0,0 days 02:54:00.000000000,3.0,Wednesday,190976
2017-06-08,0.0,0 days 00:00:00.000000000,0.0,Thursday,190976
2017-06-09,19080.0,0 days 05:18:00.000000000,5.0,Friday,190976
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,190976
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,190976
2017-06-12,19050.0,0 days 05:17:30.000000000,5.0,Monday,190976
2017-06-13,17280.0,0 days 04:48:00.000000000,5.0,Tuesday,190976
2017-06-14,2910.0,0 days 00:48:30.000000000,1.0,Wednesday,190976
2017-06-15,4080.0,0 days 01:08:00.000000000,1.0,Thursday,190976
2017-06-16,17685.0,0 days 04:54:45.000000000,5.0,Friday,190976
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,190976
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,190976
2017-06-19,4320.0,0 days 01:12:00.000000000,1.0,Monday,190976
2017-06-20,11565.0,0 days 03:12:45.000000000,3.0,Tuesday,190976
2017-06-21,14805.0,0 days 04:06:45.000000000,4.0,Wednesday,190976
2017-06-01,16320.0,0 days 04:32:00.000000000,5.0,Thursday,132869
2017-06-02,1260.0,0 days 00:21:00.000000000,0.0,Friday,132869
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,132869
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,132869
2017-06-05,15585.0,0 days 04:19:45.000000000,4.0,Monday,132869
2017-06-06,13860.0,0 days 03:51:00.000000000,4.0,Tuesday,132869
2017-06-07,12000.0,0 days 03:20:00.000000000,3.0,Wednesday,132869
2017-06-08,14400.0,0 days 04:00:00.000000000,4.0,Thursday,132869
2017-06-09,7680.0,0 days 02:08:00.000000000,2.0,Friday,132869
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,132869
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,132869
2017-06-12,12660.0,0 days 03:31:00.000000000,4.0,Monday,132869
2017-06-13,15900.0,0 days 04:25:00.000000000,4.0,Tuesday,132869
2017-06-14,8280.0,0 days 02:18:00.000000000,2.0,Wednesday,132869
2017-06-15,9180.0,0 days 02:33:00.000000000,3.0,Thursday,132869
2017-06-16,1080.0,0 days 00:18:00.000000000,0.0,Friday,132869
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,132869
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,132869
2017-06-19,7980.0,0 days 02:13:00.000000000,2.0,Monday,132869
2017-06-20,10380.0,0 days 02:53:00.000000000,3.0,Tuesday,132869
2017-06-21,8760.0,0 days 02:26:00.000000000,2.0,Wednesday,132869
2017-06-01,6900.0,0 days 01:55:00.000000000,2.0,Thursday,784735
2017-06-02,0.0,0 days 00:00:00.000000000,0.0,Friday,784735
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,784735
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,784735
2017-06-05,10320.0,0 days 02:52:00.000000000,3.0,Monday,784735
2017-06-06,4065.0,0 days 01:07:45.000000000,1.0,Tuesday,784735
2017-06-07,19425.0,0 days 05:23:45.000000000,5.0,Wednesday,784735
2017-06-08,7545.0,0 days 02:05:45.000000000,2.0,Thursday,784735
2017-06-09,15840.0,0 days 04:24:00.000000000,4.0,Friday,784735
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,784735
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,784735
2017-06-12,0.0,0 days 00:00:00.000000000,0.0,Monday,784735
2017-06-13,3300.0,0 days 00:55:00.000000000,1.0,Tuesday,784735
2017-06-14,6000.0,0 days 01:40:00.000000000,2.0,Wednesday,784735
