Experimental outputs:13.4297520661,51.9507415467
Desired outputs:5.0,25.0
orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size,cost_function
75.0,1.0,2.0,1.0,2.0,1.493938323540543,28.326059107442624,0.003838610206882531,1,9.245762,48.730335,0.5487579326672235
75.0,1.0,2.0,1.0,2.0,1.4870059718082218,28.326059107442624,0.003838610206882531,1,9.161191,48.776066,0.5476994405880999
75.0,1.0,2.0,1.0,2.0,1.4870059718082218,28.379669777844683,0.003838610206882531,1,9.199826,48.668724,0.5468633174054384
75.0,1.0,2.0,1.0,2.0,1.4800736200759006,28.379669777844683,0.003838610206882531,1,9.1184,48.714447,0.545886561429482
75.0,1.0,2.0,1.0,2.0,1.4800736200759006,28.433280448246737,0.003838610206882531,1,9.1539135,48.607113,0.5449632418956794
75.0,1.0,2.0,1.0,2.0,1.4800736200759006,28.486891118648792,0.003838610206882531,1,9.192557,48.518246,0.5445187078648156
75.0,1.0,2.0,1.0,2.0,1.4731412683435794,28.486891118648792,0.003838610206882531,1,9.119723,48.561142,0.5437309788367806
75.0,1.0,2.0,1.0,2.0,1.4662089166112582,28.486891118648792,0.003838610206882531,1,9.063872,48.604027,0.5434246125777085
75.0,1.0,2.0,1.0,2.0,1.459276564878937,28.486891118648792,0.003838610206882531,1,9.008039,48.646927,0.5431102794358355
75.0,1.0,2.0,1.0,2.0,1.459276564878937,28.54050178905085,0.003838610206882531,1,9.036607,48.5853,0.5429662450178174
75.0,1.0,2.0,1.0,2.0,1.4523442131466158,28.54050178905085,0.003838610206882531,1,8.980782,48.6282,0.5426478225656715
75.0,1.0,2.0,1.0,2.0,1.4454118614142946,28.54050178905085,0.003838610206882531,1,8.924932,48.67109,0.5425795002872872
